chr	pos	eQTL_p	GWAS_p	KG_AF1	KG_AF2	CEU_AF1	CEU_AF2	KG_MAF	CEU_MAF
11	34025149	0.0496581210143666	0.87	0.590455	0.409545	0.528986	0.471014	0.409545	0.471014
11	34026474	0.341535180476286	1	0.753195	0.246805	0.789855	0.210145	0.246805	0.210145
11	34027179	0.341535180476286	0.64	0.753195	0.246805	0.789855	0.210145	0.246805	0.210145
11	34027806	0.341535180476286	0.64	0.752995	0.247005	0.789855	0.210145	0.247005	0.210145
11	34027894	0.0496581210143666	0.8	0.590455	0.409545	0.528986	0.471014	0.409545	0.471014
11	34028081	0.05717502641527	0.37	0.852835	0.147165	0.746377	0.253623	0.147165	0.253623
11	34028130	0.543259608041037	0.49	0.9377	0.0623003	0.862319	0.137681	0.0623003	0.137681
11	34028384	0.05717502641527	0.36	0.853035	0.146965	0.746377	0.253623	0.146965	0.253623
11	34028386	0.05717502641527	0.36	0.853035	0.146965	0.746377	0.253623	0.146965	0.253623
11	34028386	0.05717502641527	0.36	0.853035	0.146965	0.746377	0.253623	0.146965	0.253623
11	34028765	0.0496581210143666	0.77	0.590655	0.409345	0.528986	0.471014	0.409345	0.471014
11	34028765	0.0496581210143666	0.77	0.590655	0.409345	0.528986	0.471014	0.409345	0.471014
11	34029095	0.295670327114218	0.73	0.760383	0.239617	0.782609	0.217391	0.239617	0.217391
11	34029112	0.0496581210143666	0.86	0.409145	0.590855	0.471014	0.528986	0.409145	0.471014
11	34029185	0.543259608041037	0.47	0.935104	0.0648962	0.862319	0.137681	0.0648962	0.137681
11	34029472	0.29945312446782	0.76	0.744409	0.255591	0.775362	0.224638	0.255591	0.224638
11	34029543	0.0496581210143666	0.83	0.408347	0.591653	0.471014	0.528986	0.408347	0.471014
11	34029571	0.0331039011118699	0.63	0.976637	0.0233626	0.927536	0.0724638	0.0233626	0.0724638
11	34029810	0.543259608041037	0.46	0.938299	0.0617013	0.862319	0.137681	0.0617013	0.137681
11	34030069	0.0496581210143666	0.85	0.456669	0.543331	0.471014	0.528986	0.456669	0.471014
11	34030570	0.0283845117832044	0.15	0.470048	0.529952	0.478261	0.521739	0.470048	0.478261
11	34030570	0.0283845117832044	0.15	0.470048	0.529952	0.478261	0.521739	0.470048	0.478261
11	34031246	0.0243656111389604	0.71	0.447284	0.552716	0.463768	0.536232	0.447284	0.463768
11	34031818	0.0786504377103925	0.4	0.864417	0.135583	0.753623	0.246377	0.135583	0.246377
11	34032001	0.0701626234743621	0.09	0.95028	0.0497204	0.891304	0.108696	0.0497204	0.108696
11	34032330	0.0496581210143666	0.84	0.442492	0.557508	0.471014	0.528986	0.442492	0.471014
11	34032655	0.295670327114218	0.73	0.314497	0.685503	0.217391	0.782609	0.314497	0.217391
11	34033151	0.195447792100348	0.38	0.373802	0.626198	0.318841	0.681159	0.373802	0.318841
11	34034410	0.0412143903834311	0.93	0.426717	0.573283	0.434783	0.565217	0.426717	0.434783
11	34035218	0.737466506690341	0.16	0.151558	0.848442	0.108696	0.891304	0.151558	0.108696
11	34036274	0.413858640079483	0.27	0.944489	0.0555112	0.898551	0.101449	0.0555112	0.101449
11	34036683	0.737466506690341	0.14	0.862819	0.137181	0.891304	0.108696	0.137181	0.108696
11	34036977	0.737466506690341	0.14	0.862819	0.137181	0.891304	0.108696	0.137181	0.108696
11	34037096	0.737466506690341	0.14	0.863019	0.136981	0.891304	0.108696	0.136981	0.108696
11	34037608	0.0314493682195521	0.4	0.72524	0.27476	0.673913	0.326087	0.27476	0.326087
11	34038232	0.737466506690341	0.15	0.152556	0.847444	0.108696	0.891304	0.152556	0.108696
11	34038263	0.0412143903834311	0.96	0.427316	0.572684	0.434783	0.565217	0.427316	0.434783
11	34038754	0.413858640079483	0.18	0.94389	0.0561102	0.898551	0.101449	0.0561102	0.101449
11	34039096	0.312494949336098	0.94	0.776358	0.223642	0.789855	0.210145	0.223642	0.210145
11	34039259	0.0412143903834311	0.95	0.427117	0.572883	0.434783	0.565217	0.427117	0.434783
11	34039800	0.0682386240710218	0.17	0.959665	0.0403355	0.884058	0.115942	0.0403355	0.115942
11	34040668	0.737466506690341	0.17	0.14397	0.85603	0.108696	0.891304	0.14397	0.108696
11	34040831	0.0314493682195521	0.39	0.72484	0.27516	0.673913	0.326087	0.27516	0.326087
11	34040947	0.312494949336098	0.99	0.758786	0.241214	0.789855	0.210145	0.241214	0.210145
11	34041731	0.0306097232460026	0.1	0.986422	0.0135783	0.942029	0.057971	0.0135783	0.057971
11	34041840	0.324446573497269	0.35	0.364018	0.635982	0.318841	0.681159	0.364018	0.318841
11	34042300	0.0412143903834311	0.97	0.411142	0.588858	0.434783	0.565217	0.411142	0.434783
11	34042470	0.312494949336098	0.92	0.770367	0.229633	0.789855	0.210145	0.229633	0.210145
11	34042521	0.0682386240710218	0.15	0.959665	0.0403355	0.884058	0.115942	0.0403355	0.115942
11	34042996	0.312494949336098	0.86	0.766374	0.233626	0.789855	0.210145	0.233626	0.210145
11	34043256	0.0682386240710218	0.11	0.959864	0.0401358	0.884058	0.115942	0.0401358	0.115942
11	34043625	0.0682386240710218	0.14	0.959665	0.0403355	0.884058	0.115942	0.0403355	0.115942
11	34044777	0.538041660963898	0.36	0.941094	0.0589058	0.913043	0.0869565	0.0589058	0.0869565
11	34044791	0.0682386240710218	0.14	0.959665	0.0403355	0.884058	0.115942	0.0403355	0.115942
11	34045103	0.0682386240710218	0.15	0.959665	0.0403355	0.884058	0.115942	0.0403355	0.115942
11	34045558	0.312494949336098	0.86	0.763379	0.236621	0.789855	0.210145	0.236621	0.210145
11	34045932	0.312494949336098	0.93	0.763379	0.236621	0.789855	0.210145	0.236621	0.210145
11	34046171	0.0682386240710218	0.13	0.959665	0.0403355	0.884058	0.115942	0.0403355	0.115942
11	34046421	0.0618023683060464	0.52	0.721645	0.278355	0.666667	0.333333	0.278355	0.333333
11	34046581	0.0682386240710218	0.14	0.959665	0.0403355	0.884058	0.115942	0.0403355	0.115942
11	34047182	0.0618023683060464	0.56	0.721845	0.278155	0.666667	0.333333	0.278155	0.333333
11	34047510	0.068599249483089	0.92	0.845647	0.154353	0.898551	0.101449	0.154353	0.101449
11	34047877	0.312494949336098	0.85	0.763778	0.236222	0.789855	0.210145	0.236222	0.210145
11	34047970	0.846471421136124	0.19	0.978834	0.0211661	0.949275	0.0507246	0.0211661	0.0507246
11	34048140	0.312494949336098	0.94	0.763778	0.236222	0.789855	0.210145	0.236222	0.210145
11	34048152	0.0412143903834311	0.99	0.410144	0.589856	0.434783	0.565217	0.410144	0.434783
11	34048314	0.0682386240710218	0.17	0.960064	0.0399361	0.884058	0.115942	0.0399361	0.115942
11	34048422	0.312494949336098	1	0.772564	0.227436	0.789855	0.210145	0.227436	0.210145
11	34048748	0.413858640079483	0.18	0.943091	0.0569089	0.898551	0.101449	0.0569089	0.101449
11	34048759	0.0682386240710218	0.17	0.960064	0.0399361	0.884058	0.115942	0.0399361	0.115942
11	34049028	0.413858640079482	0.18	0.0640974	0.935903	0.101449	0.898551	0.0640974	0.101449
11	34049696	0.0376498740769025	0.43	0.724042	0.275958	0.681159	0.318841	0.275958	0.318841
11	34049793	0.0682386240710218	0.23	0.959665	0.0403355	0.884058	0.115942	0.0403355	0.115942
11	34050199	0.0682386240710218	0.12	0.959665	0.0403355	0.884058	0.115942	0.0403355	0.115942
11	34050237	0.312494949336098	0.83	0.763778	0.236222	0.789855	0.210145	0.236222	0.210145
11	34050336	0.312494949336098	0.82	0.763778	0.236222	0.789855	0.210145	0.236222	0.210145
11	34050532	0.312494949336098	0.82	0.763778	0.236222	0.789855	0.210145	0.236222	0.210145
11	34052485	0.312494949336098	0.86	0.763179	0.236821	0.789855	0.210145	0.236821	0.210145
11	34052493	0.324446573497269	0.3	0.372204	0.627796	0.318841	0.681159	0.372204	0.318841
11	34052765	0.246050931396067	0.81	0.824281	0.175719	0.666667	0.333333	0.175719	0.333333
11	34053873	0.0412143903834311	0.97	0.415335	0.584665	0.434783	0.565217	0.415335	0.434783
11	34054518	0.0314493682195521	0.49	0.720847	0.279153	0.673913	0.326087	0.279153	0.326087
11	34054648	0.0682386240710218	0.11	0.958267	0.0417332	0.884058	0.115942	0.0417332	0.115942
11	34054939	0.0412143903834311	0.86	0.410543	0.589457	0.434783	0.565217	0.410543	0.434783
11	34055459	0.0314493682195521	0.48	0.721446	0.278554	0.673913	0.326087	0.278554	0.326087
11	34056207	0.0314493682195521	0.48	0.721246	0.278754	0.673913	0.326087	0.278754	0.326087
11	34057542	0.312494949336098	0.74	0.76278	0.23722	0.789855	0.210145	0.23722	0.210145
11	34057822	0.413858640079482	0.29	0.0638978	0.936102	0.101449	0.898551	0.0638978	0.101449
11	34058107	0.0412143903834311	0.93	0.404153	0.595847	0.434783	0.565217	0.404153	0.434783
11	34058348	0.0682386240710218	0.11	0.958666	0.0413339	0.884058	0.115942	0.0413339	0.115942
11	34058425	0.106149791592599	0.37	0.986821	0.0131789	0.934783	0.0652174	0.0131789	0.0652174
11	34058726	0.312494949336098	0.75	0.76258	0.23742	0.789855	0.210145	0.23742	0.210145
11	34058770	0.312494949336098	0.69	0.762979	0.237021	0.789855	0.210145	0.237021	0.210145
11	34058995	0.0314493682195521	0.42	0.721645	0.278355	0.673913	0.326087	0.278355	0.326087
11	34059625	0.0682386240710218	0.12	0.958666	0.0413339	0.884058	0.115942	0.0413339	0.115942
11	34059756	0.0682386240710218	0.12	0.958666	0.0413339	0.884058	0.115942	0.0413339	0.115942
11	34060383	0.312494949336098	0.77	0.762979	0.237021	0.789855	0.210145	0.237021	0.210145
11	34060535	0.0682386240710218	0.12	0.958666	0.0413339	0.884058	0.115942	0.0413339	0.115942
11	34060990	0.312494949336098	0.93	0.75599	0.24401	0.789855	0.210145	0.24401	0.210145
11	34060990	0.312494949336098	0.93	0.75599	0.24401	0.789855	0.210145	0.24401	0.210145
11	34060990	0.312494949336098	0.93	0.75599	0.24401	0.789855	0.210145	0.24401	0.210145
11	34061353	0.0314493682195521	0.44	0.721645	0.278355	0.673913	0.326087	0.278355	0.326087
11	34062951	0.312494949336098	0.82	0.767971	0.232029	0.789855	0.210145	0.232029	0.210145
11	34063325	0.0314493682195521	0.53	0.713458	0.286542	0.673913	0.326087	0.286542	0.326087
11	34063384	0.0682386240710218	0.12	0.958666	0.0413339	0.884058	0.115942	0.0413339	0.115942
11	34063711	0.0314493682195521	0.45	0.721845	0.278155	0.673913	0.326087	0.278155	0.326087
11	34063885	0.0682386240710218	0.12	0.958466	0.0415335	0.884058	0.115942	0.0415335	0.115942
11	34063988	0.0682386240710218	0.12	0.958666	0.0413339	0.884058	0.115942	0.0413339	0.115942
11	34064143	0.0314493682195521	0.46	0.721845	0.278155	0.673913	0.326087	0.278155	0.326087
11	34064157	0.0314493682195521	0.46	0.722045	0.277955	0.673913	0.326087	0.277955	0.326087
11	34064202	0.0618023683060464	0.55	0.720048	0.279952	0.666667	0.333333	0.279952	0.333333
11	34064439	0.0314493682195521	0.46	0.721845	0.278155	0.673913	0.326087	0.278155	0.326087
11	34064764	0.0412143903834311	0.88	0.409545	0.590455	0.434783	0.565217	0.409545	0.434783
11	34065277	0.0314493682195521	0.46	0.721645	0.278355	0.673913	0.326087	0.278355	0.326087
11	34066398	0.0314493682195521	0.54	0.722244	0.277756	0.673913	0.326087	0.277756	0.326087
11	34066567	0.312494949336098	0.67	0.763179	0.236821	0.789855	0.210145	0.236821	0.210145
11	34066660	0.323063288976207	0.27	0.0784744	0.921526	0.115942	0.884058	0.0784744	0.115942
11	34066661	0.0164311260982659	0.55	0.727636	0.272364	0.681159	0.318841	0.272364	0.318841
11	34066661	0.0164311260982659	0.55	0.727636	0.272364	0.681159	0.318841	0.272364	0.318841
11	34066661	0.0164311260982659	0.55	0.727636	0.272364	0.681159	0.318841	0.272364	0.318841
11	34066661	0.0164311260982659	0.55	0.727636	0.272364	0.681159	0.318841	0.272364	0.318841
11	34067121	0.390428243513797	0.94	0.723442	0.276558	0.702899	0.297101	0.276558	0.297101
11	34068037	0.0948284346205717	0.36	0.978235	0.0217652	0.898551	0.101449	0.0217652	0.101449
11	34068305	0.0348359174042767	0.81	0.875399	0.124601	0.782609	0.217391	0.124601	0.217391
11	34068320	0.0348359174042767	0.81	0.874401	0.125599	0.782609	0.217391	0.125599	0.217391
11	34068626	0.0348359174042767	0.78	0.899361	0.100639	0.782609	0.217391	0.100639	0.217391
11	34068762	0.0348359174042767	0.81	0.140375	0.859625	0.217391	0.782609	0.140375	0.217391
11	34068834	0.0348359174042767	0.81	0.875399	0.124601	0.782609	0.217391	0.124601	0.217391
11	34068927	0.0348359174042767	0.81	0.875399	0.124601	0.782609	0.217391	0.124601	0.217391
11	34069126	0.0348359174042767	0.81	0.875399	0.124601	0.782609	0.217391	0.124601	0.217391
11	34069475	0.498570100464926	0.37	0.961661	0.0383387	0.913043	0.0869565	0.0383387	0.0869565
11	34069475	0.498570100464926	0.37	0.961661	0.0383387	0.913043	0.0869565	0.0383387	0.0869565
11	34069976	0.0348359174042767	0.82	0.875399	0.124601	0.782609	0.217391	0.124601	0.217391
11	34070437	0.0348359174042767	0.82	0.875399	0.124601	0.782609	0.217391	0.124601	0.217391
11	34070446	0.0348359174042767	0.82	0.875399	0.124601	0.782609	0.217391	0.124601	0.217391
11	34070504	0.0348359174042767	0.82	0.875399	0.124601	0.782609	0.217391	0.124601	0.217391
11	34070924	0.0348359174042767	0.82	0.875399	0.124601	0.782609	0.217391	0.124601	0.217391
11	34070933	0.486961797202657	0.44	0.809305	0.190695	0.782609	0.217391	0.190695	0.217391
11	34070964	0.413858640079483	0.21	0.940695	0.0593051	0.898551	0.101449	0.0593051	0.101449
11	34071279	0.0348359174042767	0.82	0.875399	0.124601	0.782609	0.217391	0.124601	0.217391
11	34071398	0.0348359174042767	0.82	0.875599	0.124401	0.782609	0.217391	0.124401	0.217391
11	34072011	0.0348359174042767	0.87	0.878395	0.121605	0.782609	0.217391	0.121605	0.217391
11	34072325	0.0682386240710218	0.12	0.958666	0.0413339	0.884058	0.115942	0.0413339	0.115942
11	34072354	0.0682386240710218	0.12	0.959065	0.0409345	0.884058	0.115942	0.0409345	0.115942
11	34072538	0.0348359174042767	0.84	0.875399	0.124601	0.782609	0.217391	0.124601	0.217391
11	34073472	0.0348359174042767	0.86	0.874601	0.125399	0.782609	0.217391	0.125399	0.217391
11	34073645	0.0348359174042767	0.98	0.875599	0.124401	0.782609	0.217391	0.124401	0.217391
11	34074411	0.0338150316776466	0.87	0.865415	0.134585	0.775362	0.224638	0.134585	0.224638
11	34074660	0.412578911185984	0.19	0.915935	0.0840655	0.891304	0.108696	0.0840655	0.108696
11	34075544	0.254713661649393	0.19	0.916334	0.0836661	0.898551	0.101449	0.0836661	0.101449
11	34076274	0.0948284346205717	0.32	0.978435	0.0215655	0.898551	0.101449	0.0215655	0.101449
11	34076679	0.254713661649392	0.23	0.132788	0.867212	0.101449	0.898551	0.132788	0.101449
11	34076909	0.254713661649393	0.19	0.916933	0.0830671	0.898551	0.101449	0.0830671	0.101449
11	34078516	0.254713661649393	0.18	0.933706	0.0662939	0.898551	0.101449	0.0662939	0.101449
11	34079327	0.254713661649393	0.18	0.916534	0.0834665	0.898551	0.101449	0.0834665	0.101449
11	34079367	0.254713661649393	0.18	0.916334	0.0836661	0.898551	0.101449	0.0836661	0.101449
11	34079367	0.254713661649393	0.18	0.916334	0.0836661	0.898551	0.101449	0.0836661	0.101449
11	34079605	0.254713661649393	0.19	0.939097	0.0609026	0.898551	0.101449	0.0609026	0.101449
11	34079773	0.254713661649393	0.18	0.916534	0.0834665	0.898551	0.101449	0.0834665	0.101449
11	34080060	0.254713661649393	0.18	0.916534	0.0834665	0.898551	0.101449	0.0834665	0.101449
11	34080484	0.254713661649393	0.18	0.916534	0.0834665	0.898551	0.101449	0.0834665	0.101449
11	34081170	0.254713661649393	0.18	0.916534	0.0834665	0.898551	0.101449	0.0834665	0.101449
11	34081218	0.254713661649393	0.27	0.915735	0.0842652	0.898551	0.101449	0.0842652	0.101449
11	34081570	0.254713661649393	0.19	0.939097	0.0609026	0.898551	0.101449	0.0609026	0.101449
11	34081722	0.254713661649393	0.18	0.915735	0.0842652	0.898551	0.101449	0.0842652	0.101449
11	34082650	0.254713661649393	0.21	0.962859	0.0371406	0.898551	0.101449	0.0371406	0.101449
11	34082894	0.254713661649393	0.18	0.915735	0.0842652	0.898551	0.101449	0.0842652	0.101449
11	34082997	0.163158548851296	0.15	0.973243	0.0267572	0.891304	0.108696	0.0267572	0.108696
11	34083388	0.254713661649393	0.18	0.916534	0.0834665	0.898551	0.101449	0.0834665	0.101449
11	34084410	0.254713661649393	0.18	0.916534	0.0834665	0.898551	0.101449	0.0834665	0.101449
11	34084758	0.254713661649393	0.19	0.938898	0.0611022	0.898551	0.101449	0.0611022	0.101449
11	34085127	0.254713661649392	0.19	0.105631	0.894369	0.101449	0.898551	0.105631	0.101449
11	34085428	0.254713661649393	0.18	0.916534	0.0834665	0.898551	0.101449	0.0834665	0.101449
11	34085678	0.254713661649393	0.19	0.939097	0.0609026	0.898551	0.101449	0.0609026	0.101449
11	34085678	0.254713661649393	0.19	0.939097	0.0609026	0.898551	0.101449	0.0609026	0.101449
11	34086192	0.254713661649393	0.21	0.963059	0.0369409	0.898551	0.101449	0.0369409	0.101449
11	34086543	0.254713661649393	0.18	0.916534	0.0834665	0.898551	0.101449	0.0834665	0.101449
11	34086571	0.254713661649392	0.33	0.105631	0.894369	0.101449	0.898551	0.105631	0.101449
11	34086652	0.254713661649393	0.19	0.916534	0.0834665	0.898551	0.101449	0.0834665	0.101449
11	34087943	0.254713661649393	0.2	0.938898	0.0611022	0.898551	0.101449	0.0611022	0.101449
11	34087970	0.254713661649393	0.18	0.916534	0.0834665	0.898551	0.101449	0.0834665	0.101449
11	34088037	0.254713661649393	0.21	0.916534	0.0834665	0.898551	0.101449	0.0834665	0.101449
11	34088426	0.254713661649393	0.21	0.962859	0.0371406	0.898551	0.101449	0.0371406	0.101449
11	34089196	0.416257597697781	0.21	0.988219	0.0117812	0.978261	0.0217391	0.0117812	0.0217391
11	34089242	0.254713661649393	0.2	0.935104	0.0648962	0.898551	0.101449	0.0648962	0.101449
11	34090729	0.254713661649393	0.2	0.935104	0.0648962	0.898551	0.101449	0.0648962	0.101449
11	34090914	0.254713661649393	0.2	0.935104	0.0648962	0.898551	0.101449	0.0648962	0.101449
11	34091679	0.254713661649393	0.18	0.916534	0.0834665	0.898551	0.101449	0.0834665	0.101449
11	34091879	0.254713661649393	0.18	0.916534	0.0834665	0.898551	0.101449	0.0834665	0.101449
11	34091970	0.254713661649393	0.18	0.916534	0.0834665	0.898551	0.101449	0.0834665	0.101449
11	34092223	0.254713661649393	0.18	0.916534	0.0834665	0.898551	0.101449	0.0834665	0.101449
11	34092415	0.254713661649393	0.18	0.916534	0.0834665	0.898551	0.101449	0.0834665	0.101449
11	34093121	0.254713661649393	0.18	0.919529	0.0804712	0.898551	0.101449	0.0804712	0.101449
11	34093121	0.254713661649393	0.18	0.919529	0.0804712	0.898551	0.101449	0.0804712	0.101449
11	34093122	0.254713661649393	0.17	0.909145	0.0908546	0.898551	0.101449	0.0908546	0.101449
11	34093122	0.254713661649393	0.17	0.909145	0.0908546	0.898551	0.101449	0.0908546	0.101449
11	34094371	0.254713661649392	0.19	0.105631	0.894369	0.101449	0.898551	0.105631	0.101449
11	34095142	0.254713661649393	0.19	0.916534	0.0834665	0.898551	0.101449	0.0834665	0.101449
11	34096172	0.254713661649392	0.17	0.153954	0.846046	0.101449	0.898551	0.153954	0.101449
11	34096222	0.254713661649393	0.19	0.916534	0.0834665	0.898551	0.101449	0.0834665	0.101449
11	34096351	0.254713661649393	0.19	0.916534	0.0834665	0.898551	0.101449	0.0834665	0.101449
11	34096892	0.254713661649392	0.22	0.134984	0.865016	0.101449	0.898551	0.134984	0.101449
11	34097121	0.254713661649393	0.19	0.916534	0.0834665	0.898551	0.101449	0.0834665	0.101449
11	34097209	0.254713661649392	0.2	0.155152	0.844848	0.101449	0.898551	0.155152	0.101449
11	34097254	0.254713661649392	0.22	0.134984	0.865016	0.101449	0.898551	0.134984	0.101449
11	34097481	0.254713661649393	0.2	0.939097	0.0609026	0.898551	0.101449	0.0609026	0.101449
11	34097555	0.254713661649393	0.18	0.916534	0.0834665	0.898551	0.101449	0.0834665	0.101449
11	34098336	0.254713661649393	0.2	0.939297	0.0607029	0.898551	0.101449	0.0607029	0.101449
11	34098545	0.254713661649393	0.19	0.916534	0.0834665	0.898551	0.101449	0.0834665	0.101449
11	34098888	0.254713661649393	0.2	0.939097	0.0609026	0.898551	0.101449	0.0609026	0.101449
11	34099630	0.254713661649393	0.19	0.916534	0.0834665	0.898551	0.101449	0.0834665	0.101449
11	34099711	0.254713661649393	0.2	0.939097	0.0609026	0.898551	0.101449	0.0609026	0.101449
11	34100008	0.254713661649393	0.2	0.935104	0.0648962	0.898551	0.101449	0.0648962	0.101449
11	34100085	0.254713661649393	0.19	0.916334	0.0836661	0.898551	0.101449	0.0836661	0.101449
11	34100261	0.651882310451174	0.88	0.985224	0.0147764	0.971014	0.0289855	0.0147764	0.0289855
11	34100362	0.254713661649393	0.19	0.916534	0.0834665	0.898551	0.101449	0.0834665	0.101449
11	34100683	0.254713661649393	0.2	0.939097	0.0609026	0.898551	0.101449	0.0609026	0.101449
11	34100730	0.254713661649393	0.19	0.91893	0.0810703	0.898551	0.101449	0.0810703	0.101449
11	34101765	0.93402582189087	0.6	0.875599	0.124401	0.934783	0.0652174	0.124401	0.0652174
